GENET;{'215': 1.5956674794376107, '1144': 1.0802549041516885, '763': 1.0802549041516885, '570': 1.0802549041516885, '45': 1.0802549041516885, '218': 1.0802549041516885, '43': 1.4054440332644658, '133': 1.0802549041516885, '1224': 1.5956674794376107, '67': 1.0802549041516885, '252': 1.0802549041516885, '69': 1.0802549041516885, '491': 1.0802549041516885, '254': 1.4054440332644658, '203': 2.0558222914900197, '691': 1.0802549041516885, '973': 1.0802549041516885, '1076': 1.0802549041516885, '858': 1.4054440332644658, '541': 1.0802549041516885, '342': 1.0802549041516885, '666': 1.0802549041516885, '1033': 1.0802549041516885, '548': 1.4054440332644658, '1031': 1.8353206791905996, '557': 1.0802549041516885, '935': 1.0802549041516885, '1096': 1.0802549041516885, '9': 1.0802549041516885, '634': 1.0802549041516885, '464': 1.0802549041516885, '1157': 1.0802549041516885, '1156': 1.0802549041516885, '121': 1.0802549041516885, '125': 1.0802549041516885, '264': 1.0802549041516885, '225': 1.0802549041516885, '162': 1.0802549041516885, '14': 1.9208566085503878, '13': 1.0802549041516885, '961': 1.0802549041516885, '1183': 1.0802549041516885, '52': 1.0802549041516885, '360': 1.5956674794376107, '343': 1.0802549041516885, '370': 1.0802549041516885, '926': 1.5956674794376107, '822': 1.4054440332644658, '1177': 1.0802549041516885, '881': 1.5956674794376107, '880': 1.0802549041516885, '559': 1.4054440332644658, '1080': 1.0802549041516885, '748': 1.4054440332644658, '197': 1.7306331623772426, '1201': 1.0802549041516885, '608': 1.0802549041516885, '276': 1.0802549041516885, '83': 1.0802549041516885, '875': 1.0802549041516885, '1194': 1.5956674794376107, '956': 1.0802549041516885, '325': 1.0802549041516885, '366': 1.0802549041516885, '367': 1.4054440332644658, '328': 1.0802549041516885, '911': 1.4054440332644658, '913': 1.0802549041516885, '411': 1.4054440332644658, '1234': 1.0802549041516885, '891': 1.4054440332644658, '1139': 1.0802549041516885, '776': 1.4054440332644658, '142': 1.0802549041516885, '442': 1.0802549041516885, '1136': 1.0802549041516885, '889': 1.0802549041516885, '615': 1.0802549041516885, '381': 1.0802549041516885, '247': 1.7306331623772426, '246': 1.0802549041516885, '72': 1.7306331623772426, '297': 1.4054440332644658, '102': 1.0802549041516885, '607': 1.0802549041516885, '106': 1.0802549041516885, '104': 1.4054440332644658, '509': 1.0802549041516885, '201': 1.0802549041516885, '1044': 1.0802549041516885, '944': 1.0802549041516885, '849': 1.0802549041516885, '74': 1.0802549041516885, '645': 1.0802549041516885, '477': 1.0802549041516885, '647': 1.0802549041516885, '434': 1.0802549041516885, '432': 1.0802549041516885, '433': 1.0802549041516885, '1001': 1.7306331623772426, '431': 1.7306331623772426}
ULTRACENTRIFUG;{'784': 3.084576277934331}
STRUCTUR;{'201': 1.988330025681015, '309': 1.5282737771670436, '1139': 1.5282737771670436, '1223': 1.5282737771670436, '351': 1.5282737771670436, '1144': 1.5282737771670436, '441': 1.5282737771670436, '343': 1.5282737771670436, '564': 1.988330025681015, '702': 1.5282737771670436, '567': 1.5282737771670436, '120': 1.5282737771670436, '274': 1.5282737771670436, '499': 1.988330025681015, '126': 1.5282737771670436, '370': 1.988330025681015, '496': 1.5282737771670436, '463': 1.988330025681015, '481': 1.5282737771670436, '832': 1.5282737771670436, '857': 1.5282737771670436, '792': 1.5282737771670436, '1079': 1.988330025681015, '861': 1.5282737771670436, '950': 1.5282737771670436, '530': 1.5282737771670436, '1092': 1.5282737771670436, '1194': 1.5282737771670436, '522': 1.5282737771670436, '400': 1.5282737771670436, '511': 1.5282737771670436, '241': 1.5282737771670436, '364': 1.5282737771670436, '1004': 1.988330025681015, '500': 1.5282737771670436, '516': 1.988330025681015}
INTRACUTAN;{'228': 3.084576277934331}
ENOUGH;{'24': 1.8804562952784059, '104': 1.8804562952784059, '1140': 1.8804562952784059, '946': 1.8804562952784059, '1204': 1.8804562952784059, '1123': 1.8804562952784059, '330': 1.8804562952784059, '77': 1.8804562952784059, '117': 1.8804562952784059, '476': 1.8804562952784059, '79': 1.8804562952784059, '1104': 1.8804562952784059, '646': 1.8804562952784059, '435': 1.8804562952784059, '172': 1.8804562952784059, '1034': 1.8804562952784059}
UNALT;{'578': 2.7835462822703496, '528': 2.7835462822703496}
FORTUN;{'367': 2.7835462822703496, '134': 2.7835462822703496}
ISLET;{'300': 2.4825162866063684, '245': 3.666977572133996, '652': 3.229828153599246, '522': 3.229828153599246}
EVAPOR;{'637': 4.013126261506122}
SERUM;{'216': 0.9655640912327956, '217': 0.7421535971121247, '769': 0.7421535971121247, '608': 1.0962508525609724, '218': 1.0962508525609724, '219': 1.2608967001035785, '498': 0.9655640912327956, '494': 0.7421535971121247, '949': 0.7421535971121247, '1076': 1.0962508525609724, '223': 0.9655640912327956, '406': 0.7421535971121247, '405': 1.1889745853534666, '221': 1.1889745853534666, '400': 1.1889745853534666, '812': 0.7421535971121247, '287': 0.7421535971121247, '994': 1.2608967001035785, '997': 0.7421535971121247, '676': 0.7421535971121247, '305': 0.9655640912327956, '263': 0.9655640912327956, '126': 1.0962508525609724, '420': 0.9655640912327956, '917': 0.7421535971121247, '777': 1.0962508525609724, '59': 0.7421535971121247, '55': 1.4123850794741373, '1060': 1.0962508525609724, '1062': 1.3196613466816434, '414': 0.7421535971121247, '415': 1.4503481080098202, '534': 0.7421535971121247, '829': 0.7421535971121247, '531': 1.0962508525609724, '18': 1.3693461474211115, '827': 1.0962508525609724, '375': 0.7421535971121247, '419': 0.7421535971121247, '1129': 0.7421535971121247, '988': 0.7421535971121247, '1016': 0.7421535971121247, '983': 0.7421535971121247, '706': 0.7421535971121247, '317': 1.0962508525609724, '987': 1.1889745853534666, '314': 1.0962508525609724, '392': 0.9655640912327956, '273': 0.9655640912327956, '181': 1.0962508525609724, '118': 0.7421535971121247, '85': 1.2608967001035785, '832': 0.7421535971121247, '1106': 0.7421535971121247, '830': 1.0962508525609724, '790': 0.7421535971121247, '1161': 0.9655640912327956, '364': 0.7421535971121247, '525': 1.0962508525609724, '1124': 1.3196613466816434, '369': 0.9655640912327956, '1014': 0.7421535971121247, '367': 1.1889745853534666, '423': 0.7421535971121247, '528': 1.2608967001035785, '529': 1.0962508525609724, '1013': 0.7421535971121247, '308': 0.9655640912327956, '1236': 0.7421535971121247, '345': 1.3196613466816434, '304': 1.0962508525609724, '302': 0.9655640912327956, '530': 0.7421535971121247, '1238': 0.7421535971121247, '1239': 1.1889745853534666, '306': 0.9655640912327956, '589': 1.1889745853534666, '244': 0.7421535971121247, '383': 0.7421535971121247, '445': 0.9655640912327956, '243': 0.7421535971121247, '242': 0.7421535971121247, '102': 0.7421535971121247, '307': 1.6357955735948084, '106': 0.7421535971121247, '107': 0.7421535971121247, '104': 0.7421535971121247, '903': 0.7421535971121247, '201': 1.0962508525609724, '781': 1.2608967001035785, '292': 0.7421535971121247, '34': 0.7421535971121247, '191': 0.9655640912327956, '645': 0.9655640912327956, '646': 0.9655640912327956, '437': 0.7421535971121247, '434': 0.7421535971121247, '252': 0.7421535971121247, '820': 0.7421535971121247, '623': 0.7421535971121247, '741': 0.7421535971121247, '573': 0.9655640912327956, '577': 1.3196613466816434, '575': 0.9655640912327956, '574': 0.7421535971121247, '61': 0.7421535971121247, '62': 1.1889745853534666, '63': 1.4123850794741373, '67': 0.7421535971121247, '68': 0.7421535971121247, '444': 0.7421535971121247, '851': 0.9655640912327956, '852': 0.7421535971121247, '970': 1.0962508525609724, '745': 1.0962508525609724, '249': 0.7421535971121247, '602': 0.9655640912327956, '859': 0.7421535971121247, '748': 1.0962508525609724, '1039': 0.7421535971121247, '187': 1.1889745853534666, '508': 1.3196613466816434, '6': 0.7421535971121247, '739': 0.7421535971121247, '738': 1.1889745853534666, '1030': 0.7421535971121247, '311': 0.7421535971121247, '501': 1.0962508525609724, '1212': 1.0962508525609724, '631': 1.3196613466816434, '1216': 0.7421535971121247, '635': 1.2608967001035785, '465': 0.7421535971121247, '986': 1.3196613466816434, '562': 0.7421535971121247, '758': 0.7421535971121247, '564': 1.0962508525609724, '565': 1.1889745853534666, '462': 1.1889745853534666, '506': 0.7421535971121247, '1203': 1.3693461474211115, '229': 0.9655640912327956, '228': 0.9655640912327956, '225': 1.0962508525609724, '160': 0.9655640912327956, '222': 0.7421535971121247, '1227': 0.7421535971121247, '163': 0.9655640912327956, '869': 0.9655640912327956, '868': 1.4843071942242494, '1026': 1.3196613466816434, '1021': 0.9655640912327956, '114': 1.0962508525609724, '19': 1.0962508525609724, '860': 0.9655640912327956, '188': 0.7421535971121247, '1029': 0.7421535971121247, '1028': 0.7421535971121247, '726': 1.1889745853534666, '1107': 0.9655640912327956, '1103': 0.7421535971121247, '1108': 1.0962508525609724, '740': 0.7421535971121247, '1165': 1.0962508525609724, '152': 0.7421535971121247, '744': 1.0962508525609724, '1208': 1.0962508525609724, '746': 1.1889745853534666, '1163': 0.9655640912327956, '1205': 0.7421535971121247, '749': 0.9655640912327956, '1207': 1.4503481080098202, '1206': 1.4503481080098202, '1168': 0.7421535971121247, '1200': 1.5688706630057825, '98': 0.9655640912327956, '1202': 0.9655640912327956, '1204': 1.1889745853534666, '588': 1.0962508525609724, '584': 0.7421535971121247, '235': 1.0962508525609724, '959': 1.0962508525609724, '11': 0.7421535971121247, '150': 1.2608967001035785, '1054': 0.7421535971121247, '878': 0.9655640912327956, '1057': 0.7421535971121247, '874': 0.7421535971121247, '954': 1.1889745853534666, '957': 0.7421535971121247, '1196': 1.3196613466816434, '1': 1.0962508525609724, '320': 1.3196613466816434, '1162': 0.9655640912327956, '325': 0.7421535971121247, '362': 0.7421535971121247, '753': 0.7421535971121247, '890': 1.0962508525609724, '892': 1.2608967001035785, '563': 1.3196613466816434, '205': 0.9655640912327956, '140': 0.7421535971121247, '613': 0.7421535971121247, '778': 0.7421535971121247, '1178': 0.7421535971121247, '71': 1.3196613466816434, '484': 0.9655640912327956, '1005': 0.9655640912327956, '481': 1.1889745853534666, '509': 1.0962508525609724, '1044': 1.3693461474211115, '1049': 0.7421535971121247, '943': 0.7421535971121247, '356': 1.1889745853534666, '355': 1.2608967001035785, '430': 0.9655640912327956, '685': 1.2608967001035785, '1061': 0.7421535971121247, '680': 0.9655640912327956, '805': 1.1889745853534666}
RVOL;{'1047': 4.013126261506122}
ENCEPHALOPATHI;{'1184': 3.084576277934331}
INTELLIG;{'113': 3.084576277934331}
ELECTROCARDIOGRAPH;{'587': 4.013126261506122}
LIEBERMAN;{'279': 4.11163537703743, '925': 2.7835462822703496}
INTRACT;{'641': 4.013126261506122}
CORTICOSTEROID;{'1015': 2.3856062735983117, '188': 2.3856062735983117, '56': 2.3856062735983117, '148': 2.3856062735983117, '994': 2.3856062735983117}
PHOSPHATIDYGLYCEROL;{'604': 3.084576277934331}
ALBUMEN;{'1174': 3.084576277934331}
UNEXPLAIN;{'902': 2.3064250275506875, '611': 2.3064250275506875, '1216': 2.3064250275506875, '422': 2.3064250275506875, '550': 2.3064250275506875, '934': 2.3064250275506875}
ANALGESIA;{'630': 3.084576277934331}
BLASTIC;{'48': 3.084576277934331}
HEMOCHROMATOSI;{'545': 3.084576277934331}
MUST;{'882': 1.837676792646263, '214': 1.4124784199986133, '215': 1.4124784199986133, '627': 1.4124784199986133, '213': 1.4124784199986133, '596': 1.4124784199986133, '450': 1.837676792646263, '452': 1.837676792646263, '330': 1.4124784199986133, '765': 1.4124784199986133, '117': 1.4124784199986133, '397': 1.4124784199986133, '136': 1.4124784199986133, '135': 1.4124784199986133, '641': 1.4124784199986133, '875': 1.4124784199986133, '543': 1.4124784199986133, '1105': 1.4124784199986133, '738': 1.4124784199986133, '658': 1.4124784199986133, '612': 1.837676792646263, '1218': 1.4124784199986133, '350': 1.4124784199986133, '617': 1.4124784199986133, '120': 1.4124784199986133, '76': 1.4124784199986133, '240': 1.4124784199986133, '489': 1.4124784199986133, '436': 1.4124784199986133, '104': 1.4124784199986133, '846': 1.4124784199986133, '239': 1.4124784199986133, '844': 1.4124784199986133, '17': 1.4124784199986133, '1061': 1.4124784199986133, '56': 1.4124784199986133, '1183': 1.837676792646263, '940': 1.4124784199986133, '537': 1.4124784199986133, '1205': 1.4124784199986133, '642': 1.4124784199986133, '287': 1.4124784199986133, '299': 1.837676792646263, '825': 1.4124784199986133, '684': 1.4124784199986133, '806': 1.4124784199986133, '804': 1.4124784199986133}
STICKIER;{'776': 3.084576277934331}
LUMINA;{'867': 3.084576277934331}
SCHIFF;{'1125': 3.084576277934331}
SHARPLI;{'47': 2.6074550232146683, '956': 2.6074550232146683, '802': 2.6074550232146683}
FRAMEWORK;{'1033': 2.6074550232146683, '723': 2.6074550232146683, '1233': 2.6074550232146683}
OLDER;{'1128': 1.4825162866063684, '1129': 1.4825162866063684, '145': 1.4825162866063684, '886': 1.4825162866063684, '1232': 1.4825162866063684, '897': 1.4825162866063684, '599': 1.4825162866063684, '629': 1.4825162866063684, '888': 1.4825162866063684, '1168': 1.928798157935265, '998': 1.4825162866063684, '333': 1.4825162866063684, '332': 1.4825162866063684, '247': 1.4825162866063684, '89': 1.4825162866063684, '1153': 1.4825162866063684, '489': 1.4825162866063684, '370': 1.4825162866063684, '165': 1.4825162866063684, '764': 1.4825162866063684, '1043': 1.4825162866063684, '830': 1.4825162866063684, '58': 1.4825162866063684, '48': 1.4825162866063684, '838': 1.4825162866063684, '1062': 1.928798157935265, '942': 1.4825162866063684, '859': 1.4825162866063684, '1126': 1.4825162866063684, '806': 1.4825162866063684, '429': 1.928798157935265, '717': 1.4825162866063684, '186': 1.928798157935265, '1012': 1.4825162866063684, '1000': 1.928798157935265, '1033': 1.4825162866063684, '930': 1.4825162866063684, '722': 1.928798157935265, '658': 1.4825162866063684, '266': 1.928798157935265}
HEPAT;{'549': 1.7835462822703494, '994': 3.290817749691736, '690': 2.6345141223177677, '202': 1.7835462822703494, '59': 1.7835462822703494, '603': 1.7835462822703494, '660': 1.7835462822703494, '1062': 1.7835462822703494, '978': 2.3204472118887027, '263': 1.7835462822703494, '99': 1.7835462822703494, '642': 1.7835462822703494, '408': 1.7835462822703494, '545': 1.7835462822703494, '252': 1.7835462822703494, '601': 2.6345141223177677, '423': 1.7835462822703494, '422': 2.3204472118887027, '516': 1.7835462822703494, '1013': 1.7835462822703494}
MINU;{'1027': 2.4122753066605958, '145': 1.8541273565560568, '885': 2.4122753066605958, '993': 2.970423256765134, '195': 2.7387709273261334, '1121': 3.1501067630075745, '310': 2.970423256765134, '660': 4.034750333777652, '1120': 3.78500202302529, '259': 2.970423256765134, '677': 2.7387709273261334, '137': 3.78500202302529, '956': 3.62341449809621, '375': 3.9791947016229336, '172': 1.8541273565560568, '232': 2.4122753066605958, '686': 1.8541273565560568}
DYE;{'295': 2.7835462822703496, '609': 2.7835462822703496}
CAVITI;{'511': 2.7835462822703496, '1043': 3.621477207552684}
EXPERI;{'586': 1.3521825181113623, '742': 1.3521825181113623, '1120': 1.3521825181113623, '312': 1.7592300156753369, '1206': 1.3521825181113623, '1201': 1.7592300156753369, '193': 1.3521825181113623, '703': 1.3521825181113623, '258': 1.7592300156753369, '111': 1.3521825181113623, '499': 1.3521825181113623, '389': 1.3521825181113623, '692': 1.3521825181113623, '101': 1.3521825181113623, '879': 1.3521825181113623, '46': 1.3521825181113623, '877': 1.3521825181113623, '43': 1.3521825181113623, '326': 1.3521825181113623, '521': 1.3521825181113623, '324': 1.3521825181113623, '185': 1.3521825181113623, '575': 1.3521825181113623, '811': 1.997337537762648, '910': 1.3521825181113623, '360': 1.3521825181113623, '308': 1.3521825181113623, '451': 1.7592300156753369, '1231': 1.3521825181113623, '560': 1.3521825181113623, '1137': 1.3521825181113623, '303': 1.3521825181113623, '1234': 1.3521825181113623, '120': 1.3521825181113623, '123': 1.3521825181113623, '146': 1.3521825181113623, '456': 1.3521825181113623, '367': 1.7592300156753369, '226': 1.3521825181113623, '1127': 1.7592300156753369, '334': 1.3521825181113623, '220': 1.3521825181113623, '1065': 1.3521825181113623, '844': 1.3521825181113623, '907': 1.3521825181113623, '564': 1.997337537762648, '18': 1.7592300156753369, '1029': 1.3521825181113623, '88': 1.3521825181113623, '1037': 1.3521825181113623, '1191': 1.3521825181113623, '722': 1.3521825181113623, '947': 1.3521825181113623, '1238': 1.3521825181113623}
NONMUCIN;{'41': 3.084576277934331}
DIMENS;{'519': 3.523829732124636, '587': 3.523829732124636, '1047': 3.103745319795578, '1043': 3.523829732124636, '597': 2.3856062735983117}
DRAINAG;{'27': 1.8541273565560568, '1220': 3.1501067630075745, '879': 1.8541273565560568, '1151': 1.8541273565560568, '330': 1.8541273565560568, '1153': 2.7387709273261334, '1152': 1.8541273565560568, '323': 2.4122753066605958, '1104': 1.8541273565560568, '1138': 2.7387709273261334, '546': 3.1501067630075745, '327': 1.8541273565560568, '754': 1.8541273565560568, '1006': 3.5285712068696724, '376': 1.8541273565560568, '363': 1.8541273565560568, '804': 1.8541273565560568}
CONCOMITANTLI;{'425': 2.6074550232146683, '993': 2.6074550232146683, '985': 2.6074550232146683}
BUFFER;{'542': 3.307980904713878, '868': 2.239478237920074, '416': 2.9136283621707344, '745': 2.239478237920074, '563': 2.239478237920074, '131': 2.9136283621707344, '307': 2.239478237920074}
THU;{'740': 1.2585014752335044, '1164': 1.2585014752335044, '313': 1.2585014752335044, '1148': 1.2585014752335044, '1206': 1.2585014752335044, '700': 1.2585014752335044, '449': 1.2585014752335044, '1126': 1.2585014752335044, '314': 1.2585014752335044, '273': 1.2585014752335044, '397': 1.2585014752335044, '278': 1.2585014752335044, '848': 1.6373481688661602, '256': 1.2585014752335044, '172': 1.2585014752335044, '375': 1.2585014752335044, '26': 1.2585014752335044, '973': 1.2585014752335044, '695': 1.2585014752335044, '46': 1.2585014752335044, '173': 1.2585014752335044, '1074': 1.2585014752335044, '1073': 1.2585014752335044, '1197': 1.2585014752335044, '288': 1.2585014752335044, '655': 1.2585014752335044, '652': 1.2585014752335044, '508': 1.2585014752335044, '400': 1.2585014752335044, '1110': 1.2585014752335044, '1120': 1.2585014752335044, '1017': 1.2585014752335044, '529': 1.2585014752335044, '287': 1.2585014752335044, '532': 1.2585014752335044, '1176': 1.2585014752335044, '632': 1.2585014752335044, '196': 1.2585014752335044, '342': 1.2585014752335044, '1171': 1.2585014752335044, '441': 1.2585014752335044, '1238': 1.2585014752335044, '566': 1.2585014752335044, '1175': 1.2585014752335044, '108': 1.2585014752335044, '370': 1.2585014752335044, '166': 1.2585014752335044, '483': 1.2585014752335044, '222': 1.2585014752335044, '104': 1.2585014752335044, '249': 1.2585014752335044, '904': 1.2585014752335044, '840': 1.2585014752335044, '18': 1.2585014752335044, '879': 1.2585014752335044, '1183': 1.2585014752335044, '815': 1.2585014752335044, '536': 1.2585014752335044, '715': 1.2585014752335044, '644': 1.2585014752335044, '864': 1.2585014752335044, '684': 1.2585014752335044, '294': 1.2585014752335044, '1087': 1.2585014752335044, '681': 1.2585014752335044, '1112': 1.2585014752335044, '427': 1.2585014752335044}
THP;{'786': 2.6074550232146683, '1160': 4.177299371879343, '1148': 3.392377197547006}
UPTAK;{'308': 1.9084850188786497, '192': 1.9084850188786497, '563': 3.2424588007994863, '850': 2.4829962558364627, '624': 1.9084850188786497, '1063': 1.9084850188786497, '466': 2.4829962558364627, '1185': 2.4829962558364627, '314': 1.9084850188786497, '121': 2.4829962558364627, '108': 2.4829962558364627, '691': 2.4829962558364627, '165': 1.9084850188786497, '1026': 2.8190637856997096, '1202': 2.8190637856997096}
FLOOD;{'101': 3.084576277934331}
